Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012
Kiribati;KIR;;;;;;;;;;;;;;;;;;;;;17000000;14000000;14000000;14000000;18000000;15000000;14000000;18000000;22000000;23000000;26902000;25883000;37140000;27794000;26435000;35280000;38040000;39087000;32680000;40539000;40000000;40785000;49759000;51557000;59388000;74049000;63422000;70150000;73878348.07;68072000;73279151.68;110000000;
Korea, Dem. Rep.;PRK;;;;;;;;;;;;;;;;;;;;;1200000000;1500000000;1500000000;1600000000;1700000000;1787000000;2104000000;2260000000;2839000000;2905000000;2930000000;2760000000;1710000000;1640000000;1260000000;1380000000;1320000000;1387000000;1013000000;1177000000;1686000000;1847000000;1894000000;2049000000;2279000000;2718000000;2880000000;3055000000;3580000000;3095000000;3530000000;4800000000;
Korea, Rep.;KOR;344000000;316000000;422000000;560000000;404000000;463000000;716000000;996000000;1463000000;1824000000;1984000000;2394000000;2522000000;4240000000;6852000000;7274000000;8774000000;10811000000;14972000000;20339000000;22292000000;26131000000;24251000000;26192000000;30631000000;31136000000;31585000000;41019000000;51811000000;61465000000;69844000000;81525000000;81775000000;83800000000;1.02348E+11;1.35119E+11;1.50339E+11;1.44616E+11;93282000000;1.19752E+11;1.60481E+11;1.41098E+11;1.52126E+11;1.78827E+11;2.24463E+11;2.61238E+11;3.09383E+11;3.56846E+11;4.35275E+11;3.23085E+11;4.25212E+11;5.24413E+11;
Kosovo;KSV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuwait;KWT;241920000;249200000;285040000;323680000;322280000;377160000;462840000;593320000;611240000;646240000;625240000;652304000;797085000;1049100000;1554420000;2388480000;3326920000;4845730000;4597820000;5201220000;6530000000;6978000000;8282000000;7373000000;6896000000;6005000000;5717000000;5493000000;6143000000;6295000000;3972000000;4761000000;7261000000;7036000000;6697000000;7790000000;8373000000;8246000000;8619000000;7617000000;7157000000;7869000000;9001000000;10987000000;12630500000;15801177000;17242500000;21362495000;24839591000;20341297000;22446344000;25300000000;
Kyrgyz Republic;KGZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316000000;522000000;838000000;709000000;842000000;600000000;554000000;467000000;586700000;717000000;941000000;1102000000;1931100000;2788600000;4072400000;3040200000;3223100000;4248800000;
Lao PDR;LAO;18550000;16750000;23250000;26250000;26114600;32833300;41833300;48833300;53750000;82916700;113917000;82333300;63013000;57166700;64766700;45100000;44600000;13800000;16300000;70000000;92000000;110000000;132000000;150000000;162000000;193000000;186000000;216000000;193000000;185000000;185000000;170000000;270000000;432000000;564000000;589000000;690000000;706000000;553000000;525000000;535000000;510270000;446920000;462130000;712720000;881970000;1059500000;1066850000;1403171000;1461080000;2060430000;2650000000;
Latin America & Caribbean (all income levels);LCN;9306940870;9790913500;10076093568;10024804845;10870383263;11050017586;12143581389;12613253969;13820962089;15250935958;17409758253;19585614933;21582579794;28037409133;48198936029;53377689840;55074979165;61888506026;69125530894;84899649302;1.16304E+11;1.22701E+11;99759244214;78299716183;81952444531;80692363696;83303893777;91335767518;1.04133E+11;1.12664E+11;1.22863E+11;1.39968E+11;1.67781E+11;1.85014E+11;2.17499E+11;2.44996E+11;2.72981E+11;3.23897E+11;3.43089E+11;3.30866E+11;3.83688E+11;3.75379E+11;3.51551E+11;3.63524E+11;4.43586E+11;5.31098E+11;6.31178E+11;7.51296E+11;9.17435E+11;6.88024E+11;8.91911E+11;1.08583E+12;
Latin America & Caribbean (developing only);LAC;8853823890;9270949670;9554226150;9463642730;10228861150;10352332160;11416318450;11896902440;13075771400;14303487400;16329131500;18190123400;20088031200;26177807600;44027583900;48756179300;49459203500;55957659700;63391151300;78481249600;1.06569E+11;1.15394E+11;91636000000;72012000000;76734000000;76964000000;79775000000;88065000000;1.00927E+11;1.08569E+11;1.18454E+11;1.34963E+11;1.64234E+11;1.81053E+11;2.13646E+11;2.40145E+11;2.6744E+11;3.16925E+11;3.35651E+11;3.23754E+11;3.75456E+11;3.67133E+11;3.43492E+11;3.55E+11;4.33586E+11;5.19331E+11;6.17888E+11;7.36248E+11;8.9968E+11;6.7452E+11;8.78461E+11;1.06904E+12;
Latvia;LVA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1240000000;1815000000;2320000000;2720000000;3190000000;2953834549;3201587433;3506231289;4046037582;5234091359;7095505928;8697115781;11540799952;15321850248;16142618320;9811162680;11691348300;15944803200;
Least developed countries: UN classification;LDC;3274312162;3389390273;3417568842;3591582734;3890868612;4123693960;4264037249;4261417698;4527112185;4865834573;5311404454;5935552002;6128991746;7709167942;10119491033;11257076342;10455092234;12988580482;15885462415;18548809664;25247560098;25198674141;23275826482;21611667014;22032289940;21604537812;20862082334;22290978131;24557045949;24715925311;25928197247;25115443761;27300006467;27335708467;28079780604;33909675157;37056371140;38174906450;39384561483;41426220377;43310483699;46912616949;49447914507;59582586109;70533471627;86757896098;1.00022E+11;1.23742E+11;1.61666E+11;1.53425E+11;1.70042E+11;2.01853E+11;
Lebanon;LBN;290000000;319000000;331000000;354000000;512061000;548041000;611259000;552345000;595915000;585421000;658768000;730760000;924340000;1286160000;2355480000;2047680000;612360000;1539000000;1922400000;2700000000;3650000000;3499000000;3391000000;3661000000;2948000000;2203000000;2203000000;1879000000;2457000000;2237000000;2529000000;3747000000;4202000000;4821000000;5933000000;7278000000;7575000000;7464000000;7070000000;6207000000;6230000000;7380000000;6560000000;7315000000;9609000000;9633000000;9647000000;12251000000;16754000000;16574000000;18460000000;20750000000;
Lesotho;LSO;17000000;20000000;20000000;22000000;24000000;24500000;32060000;33320000;33460000;33460000;32060000;39143200;55790800;87995800;120071000;164006000;212037000;233841000;280853000;327532000;464000000;516000000;524000000;485000000;441000000;343000000;354000000;469000000;587000000;617000000;672000000;813000000;899000000;870000000;879000000;1107000000;1126000000;1140000000;941000000;866000000;809000000;743000000;815000000;1121000000;1440020000;1410100000;1500000000;1738000000;1800000000;1850000000;2300000000;2600000000;
Liberia;LBR;69000000;91000000;132000000;108000000;111000000;105000000;114000000;125000000;108000000;115000000;150000000;157000000;179000000;193000000;288000000;331000000;399000000;464000000;481000000;507000000;535000000;449000000;410000000;412000000;363000000;284000000;267000000;308000000;272000000;625000000;570000000;420000000;375000000;410000000;405000000;510000000;555000000;610000000;470000000;520000000;668000000;228700000;178200000;169700000;336800000;309900000;466700000;499400000;813400000;551000000;709800000;814300000;
Libya;LBY;169120000;149240000;205520000;238840000;292320000;320320000;405160000;476560000;644560000;675640000;554400000;703198000;1043330000;1806130000;2762360000;3542300000;3211610000;3773340000;4602590000;5311250000;6777000000;8382000000;7175000000;6029000000;6222000000;4101000000;4445000000;4684000000;5869000000;4923000000;5336000000;5361000000;5165000000;5551000000;5548000000;5392000000;5873000000;6123000000;5466000000;4158000000;3732000000;4397000000;4396000000;4330000000;6326000000;6079000000;6040561000;6733036000;9149694000;10000000000;10500000000;5000000000;
Liechtenstein;LIE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lithuania;LTU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2350000000;3650000000;4560000000;5645000000;5795000000;4835000000;5457000000;6353000000;7709000000;9803000000;12386991347;15548330697;19373138332;24412236704;31098448120;18303960400;23402847240;31516689600;
Low & middle income;LMY;34896061564;34748075401;34079293645;35955109119;40365162500;42267174994;45651681343;46683751023;48687092781;52007193672;58510047075;65069507993;72985716673;98227886366;1.57367E+11;1.88948E+11;1.92155E+11;2.22402E+11;2.58397E+11;2.97711E+11;4.09115E+11;4.55138E+11;4.05573E+11;3.73389E+11;3.77546E+11;3.7466E+11;3.72825E+11;4.05584E+11;4.75778E+11;5.11382E+11;5.47246E+11;5.84749E+11;6.62508E+11;7.29715E+11;8.17373E+11;9.85582E+11;1.0709E+12;1.15193E+12;1.0832E+12;1.0811E+12;1.28882E+12;1.29567E+12;1.37807E+12;1.65281E+12;2.14724E+12;2.59093E+12;3.07481E+12;3.74589E+12;4.64441E+12;3.67794E+12;4.78225E+12;5.9211E+12;
Low income;LIC;;;;3103850120;3492665171;3794113086;3773863273;3679418584;3916594783;4199622871;4724958424;5458990191;5583033151;7026428562;9250667529;10081722858;8955584192;10583037953;13513617992;15279360861;20889688480;21085077143;20026809897;17833176095;18523901423;18990721905;20029978362;21595199977;23590276652;24384505164;26105404016;24724587053;24666614708;24194448823;26010952499;33389356252;34926342310;36128154840;36609825069;37304483419;39334397262;41560328227;42904472243;49209191382;58305262833;68609501416;80286590442;96627550505;1.24788E+11;1.14622E+11;1.3513E+11;1.68154E+11;
Lower middle income;LMC;10638964228;11147515619;10736272687;11367259150;13011184738;13235834633;14251564976;13923478774;13154877625;13702607739;15005901801;16864326367;18390210921;23774171853;39351010610;53049049502;56356838500;67940906651;78865339467;85799519360;1.20968E+11;1.4208E+11;1.36702E+11;1.21215E+11;1.13691E+11;1.07963E+11;1.0101E+11;1.1116E+11;1.30139E+11;1.317E+11;1.40813E+11;1.35087E+11;1.49441E+11;1.56081E+11;1.7647E+11;2.17985E+11;2.41395E+11;2.63917E+11;2.417E+11;2.4351E+11;2.78495E+11;2.74786E+11;2.89287E+11;3.4031E+11;4.41315E+11;5.6441E+11;6.59466E+11;8.18972E+11;1.08478E+12;8.50338E+11;1.08972E+12;1.35788E+12;
Luxembourg;LUX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11217918328;11278050811;12331313529;12650720191;16165056480;20046445294;21892857492;26571842058;27565630854;32157129960;25330265400;25092186750;28864512000;
Macao SAR, China;MAC;30350000;31730000;37690000;41910000;48100000;46930000;51100000;42529500;49937600;59659300;64953200;75332500;103713000;157723000;134343000;160852000;160890000;198233000;248822000;351385000;544000000;711000000;719000000;727000000;795000000;778000000;879000000;1120000000;1288000000;1480000000;1539000000;1852000000;1968000000;2025000000;2001000000;2042000000;2000000000;2082000000;1955000000;2040000000;2625222775;2823500760;3009120801;3232323238;4093754028;4514271152;5235525558;6044742000;5879855000;4750943000;5629450000;7930000000;
Macedonia, FYR;MKD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1206000000;1199000000;1484000000;1719000000;1627000000;1779000000;1915000000;1776000000;2094000000;1694000000;1995160000;2306350000;2932000000;3228000000;3762715000;5280585000;6882653000;5072820972;5450669000;7007251000;
Madagascar;MDG;111560000;103426000;121643000;127525000;135514000;138366000;145730000;145370000;170239000;182364000;170488000;214191000;205428000;203206000;281062000;365738000;285239000;347318000;443261000;640719000;600000000;545000000;417000000;387000000;366000000;402000000;353000000;302000000;360000000;342000000;651000000;446000000;471000000;514000000;546000000;628000000;629000000;694000000;693000000;742000000;1097101401;1117856424;626702560;1304408975;1680007000;1706327700;1803654000;2635167000;3780705000;3200525000;2526177115;2900000000;
Malawi;MWI;40000000;40000000;40000000;40000000;57000000;76000000;70000000;70000000;74000000;86000000;109000000;108054000;128874000;140242000;187728000;253139000;206449000;234844000;338236000;399045000;439000000;359000000;304000000;311000000;271000000;285000000;260000000;295000000;406000000;503000000;575000000;703000000;735000000;546000000;497000000;475000000;624000000;781000000;515000000;673000000;532000000;563000000;695056000;785861000;932518000;1165192000;1206696000;1377845000;2203688000;2021672000;2173038000;2290000000;
Malaysia;MYS;910095000;919895000;998295000;1043050000;1046970000;1096290000;1104130000;1086170000;1160320000;1177640000;1400750000;1447170000;1611250000;2450240000;4114110000;3565840000;3824150000;4541940000;5909220000;7848530000;10820000000;11581000000;12395000000;13198000000;14069000000;12301000000;10823000000;12701000000;16551000000;22496000000;29258000000;36648000000;39855000000;45650000000;59600000000;77691000000;78418000000;79030000000;58319000000;64966000000;81963000000;73866000000;79869000000;83300000000;1.05283E+11;1.14625E+11;1.31152E+11;1.46982E+11;1.56896E+11;1.23832E+11;1.64622E+11;1.87661E+11;
Maldives;MDV;4000000;3366000;3267000;1904830;2210440;1813120;2265420;3472660;2171520;3100840;2370210;3501610;5372780;7469000;7464600;7426100;6017000;10025400;14375900;21476400;29000000;31000000;43000000;57000000;53000000;53000000;45000000;81000000;90000000;113000000;138000000;161000000;189000000;191000000;222000000;268000000;302000000;349000000;354000000;402000000;389000000;393000000;391720000;470780000;641817000;744865000;926525000;1096290000;1387500000;967300000;1095120000;1460000000;
Mali;MLI;33000000;36000000;46000000;34000000;37000000;43000000;36000000;34000000;34000000;39000000;47000000;63000000;70000000;110000000;179710000;176429000;154967000;158966000;286008000;360630000;439000000;365000000;332000000;353000000;279000000;299000000;444000000;374000000;504000000;502000000;602000000;671000000;608000000;634000000;589000000;772000000;772000000;739000000;761000000;824000000;806000000;990000000;928000000;1271000000;1364000000;1543599000;1819763000;2184847000;3338925000;2486280548;2850000000;3250000000;
Malta;MLT;82924800;82395600;80015600;84722400;96863200;98403200;108864000;111879000;123358000;147638000;161090000;160644000;175937000;239263000;361169000;375170000;422912000;515602000;575189000;759412000;938000000;860000000;789000000;733000000;717000000;759000000;887000000;1139000000;1353000000;1479000000;1964000000;2130000000;2331000000;2174000000;2447000000;2890480000;2801000000;2552000000;2668000000;2842935650;3413484677;2531134707;2646320993;3227395193;3640656191;3680701521;4307052214;4760106599;5157948520;4477726440;5153923890;6124800000;
Marshall Islands;MHL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70399000;74671000;72553000;60995000;67329000;68935000;54724000;56000000;67520000;75235000;83832000;94000000;91000000;100000000;100000000;105000000;135000000;110000000;
Mauritania;MRT;24000000;31000000;36000000;30000000;16000000;24000000;23000000;37000000;35000000;42000000;56000000;57000000;69000000;128000000;120000000;161000000;179000000;207000000;181000000;259000000;286000000;265000000;276000000;227000000;208000000;234000000;221000000;235000000;240000000;222000000;388000000;425000000;407000000;445000000;362000000;431320474;450219574;433085897;399377125;385436044;454201805.5;465243715.1;431174073.7;542075091.5;923373456.8;1428000000;1167000000;1432000000;1941200000;1497800000;1935300000;2600000000;
Mauritius;MUS;69699100;68040100;67767100;69951100;81669100;77133100;69972100;77001100;75798100;67680100;75582100;84106300;119029000;168297000;309148000;331806000;360349000;446793000;499534000;573874000;609000000;563000000;464000000;441000000;471000000;523000000;676000000;993000000;1261000000;1325000000;1618000000;1558000000;1625000000;1715000000;1930000000;1976000000;2289000000;2189000000;2073000000;2247000000;2093000000;1986580000;2159140000;2363380000;2770950000;3157000000;3626739000;3893634000;4651461000;3732726000;4385657058;5157989844;
Mexico;MEX;1186480000;1138640000;1143040000;1239680000;1492960000;1559760000;1605200000;1748240000;1960160000;2080400000;2460800000;2407200000;2718470000;3813540000;6056570000;6580160000;6028220000;5488980000;8108680000;12085700000;22144000000;28462000000;17742000000;12476000000;16691000000;19116000000;17573000000;19697000000;29402000000;36400000000;43548000000;51724660000;64213250000;67547442000;81985701000;74427467000;91978866000;1.13121E+11;1.29072E+11;1.46084E+11;1.79464E+11;1.73039E+11;1.73087E+11;1.75039E+11;2.0226E+11;2.2824E+11;2.63476E+11;2.90246E+11;3.18304E+11;2.41515E+11;3.10205E+11;3.61067E+11;
Micronesia, Fed. Sts.;FSM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97504868;89271213;99576774;99405000;99789971;96803089;106760000;113834000;104290000;117924000;132696000;130214000;136758000;141532000;155208000;171719000;170000000;170000000;
Middle East & North Africa (all income levels);MEA;6107195800;6066648600;5595870600;6246367400;7095042200;7510711200;8209741000;8075009910;9128469990;10314261100;11380610100;12830653200;15440596700;22805169000;38489639000;54777087000;62218381000;81004910000;93206486000;1.02749E+11;1.32658E+11;1.58435E+11;1.59475E+11;1.51041E+11;1.39617E+11;1.20426E+11;1.10771E+11;1.14987E+11;1.33757E+11;1.34129E+11;1.43462E+11;1.50699E+11;1.67443E+11;1.64224E+11;1.61629E+11;1.80787E+11;1.95057E+11;1.98398E+11;2.01582E+11;1.9828E+11;2.18556E+11;2.26136E+11;2.37672E+11;2.73285E+11;3.55587E+11;4.22234E+11;4.74275E+11;5.9742E+11;7.69013E+11;6.59729E+11;7.4018E+11;8.49598E+11;
Middle East & North Africa (developing only);MNA;4660151000;4472542000;3867715000;4425965000;5000879000;5219688000;5720937000;5476059000;6007829000;6550728000;7225306000;8083010000;9811029000;13660157000;24781198000;36750556000;37557610000;46016660000;50649410000;51633290000;69856000000;87392000000;82236000000;78449000000;73978000000;65708000000;61758000000;60831000000;74735000000;74020000000;77260000000;72973000000;76302000000;73154000000;71447400000;77166700000;82087200000;81441000000;85550500000;83922800000;92036858928;97773954769;1.00201E+11;1.11634E+11;1.5481E+11;1.83073E+11;1.94541E+11;2.38603E+11;3.17389E+11;2.89722E+11;3.31495E+11;3.64488E+11;
Middle income;MIC;31939347768;31769909672;31099964553;32852255221;36874751672;38494230103;41856152422;42957475980;44732524754;47769199080;53741949925;59590618996;67306151109;91071990667;1.47911E+11;1.7862E+11;1.8295E+11;2.11531E+11;2.44549E+11;2.8204E+11;3.87685E+11;4.33593E+11;3.85054E+11;3.55143E+11;3.58572E+11;3.55183E+11;3.52238E+11;3.83395E+11;4.51605E+11;4.86434E+11;5.20537E+11;5.59584E+11;6.37558E+11;7.05439E+11;7.91355E+11;9.52176E+11;1.03596E+12;1.11579E+12;1.04658E+12;1.04377E+12;1.24948E+12;1.2541E+12;1.33516E+12;1.6036E+12;2.08895E+12;2.52234E+12;2.99454E+12;3.64929E+12;4.51966E+12;3.56338E+12;4.64717E+12;5.75301E+12;
Moldova;MDA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660000000;840000000;1070000000;1170000000;1018000000;585000000;777000000;892000000;1038000000;1398598656;1768534000;2292000000;2693163000;3689868000;4898763000;3278270000;3855289000;5191600000;
Monaco;MCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;MNG;;;;;;;;;;;;;;;;;;;;;548000000;704000000;791000000;928000000;975000000;1095000000;1139000000;1104000000;1113000000;963000000;924000000;361000000;418000000;379000000;258000000;415000000;451000000;468000000;503000000;512800000;615000000;638000000;690700000;801000000;1021100000;1184300000;1485600000;2117300000;3615800000;2131300000;3278000000;6526900000;
Montenegro;MNE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1078000000;1212000000;1841505244;2867309516;3731168000;2313139000;2181940000;2543751667;
Morocco;MAR;413003000;452130000;433752000;448771000;461615000;452723000;477819000;517736000;551923000;562001000;684321000;700535000;779129000;1143900000;1903580000;2567580000;2617840000;3199090000;2969910000;3678300000;4164000000;4411000000;4315000000;3592000000;3911000000;3849000000;3803000000;4230000000;4773000000;5493000000;6922000000;6873000000;7348000000;6732000000;8272000000;10023000000;9704000000;9525000000;10290000000;9925000000;11534000000;11038000000;11863700000;14250200000;17822342000;20790088000;23979842000;32010009000;42365691000;32881025000;35381499493;44103038072;
Mozambique;MOZ;127000000;129000000;136000000;142000000;156000000;173000000;208000000;199000000;234000000;261000000;324000000;341000000;330000000;466000000;462000000;411000000;300000000;321000000;523000000;568000000;800000000;801000000;836000000;636000000;540000000;424000000;543000000;642000000;736000000;808000000;878000000;899000000;855000000;955000000;1019000000;704000000;759000000;739000000;790000000;1139000000;1158000000;1063000000;1543000000;1753000000;2034672000;2408195000;2869277000;3049746000;4007763000;3764207000;4500000000;6300000000;
Myanmar;MMR;262059000;215523000;218631000;234255000;271467000;247401000;158340000;123564000;113547000;164787000;154980000;168972000;132544000;105869000;176142000;196705000;177135000;240540000;307454000;318607000;353000000;373000000;409000000;268000000;239000000;283000000;304000000;268000000;244000000;201000000;270000000;646000000;651000000;814000000;886000000;1347930000;1371280000;2056450000;2694540000;2323160000;2401000000;2877000000;2348000000;2091000000;2196460000;1926900000;2564070000;3311570000;4288000000;4392717000;4807454000;7200000000;
Namibia;NAM;;;;;;;;;;;;;;;;;;;;;1156000000;1244000000;1040000000;921000000;818000000;581000000;886000000;1211000000;1272000000;1259000000;1163000000;1149000000;1283000000;1326000000;1412000000;1616000000;1670000000;1753000000;1648000000;1610000000;1550000000;1547000000;1470000000;1980000000;2395625796;2577472784;2884125000;3520000000;4340000000;4980000000;5550000000;6200000000;
Nepal;NPL;;;;79000000;98385600;107547000;75391100;60516600;55842000;84612300;75476500;84572800;85106200;103508000;134337000;171925000;162816000;168328000;221291000;254433000;342000000;369000000;395000000;464000000;416000000;453000000;459000000;570000000;681000000;580000000;672000000;737000000;776000000;890000000;1155000000;1333000000;1398000000;1693000000;1246000000;1422000000;1573000000;1473000000;1419000000;1754000000;1937562000;2283260000;2491811000;3121530000;3590048000;4384412000;5133421766;5770000000;
Netherlands;NLD;5361050000;6085390000;6398340000;7116850000;8414090000;8925140000;9539500000;9875140000;10963000000;12983100000;15688100000;17867100000;20667000000;28743700000;38948600000;40897000000;46734400000;52902800000;61313700000;77330700000;78039000000;67231000000;63766000000;61652000000;62295000000;65197000000;75536000000;91307000000;99474000000;1.0433E+11;1.26098E+11;1.25873E+11;1.3465E+11;1.2627E+11;1.50337E+11;1.85232E+11;1.90923E+11;1.90731E+11;1.95639E+11;2.06162E+11;2.18267E+11;2.08638E+11;2.19265E+11;2.64704E+11;3.19669E+11;3.63822E+11;4.16832E+11;4.92616E+11;5.80937E+11;4.43153E+11;5.16409E+11;5.97234E+11;
New Caledonia;NCL;38000000;48000000;41000000;38000000;54000000;77000000;67000000;79000000;93000000;127000000;230000000;234000000;209000000;219000000;282000000;347000000;277000000;292000000;292000000;361000000;456000000;408000000;367000000;305000000;311000000;348000000;458000000;626000000;604000000;766000000;883000000;863000000;917000000;858000000;876000000;957000000;995000000;929000000;929000000;1006000000;924000000;931000000;1008000000;1541000000;1636329000;1774000000;2117439000;2809419000;3233105000;2574300000;3312411000;3698654175;
New Zealand;NZL;786237000;900623000;753482000;902677000;960798000;1052150000;1094980000;955241000;894880000;1002960000;1245440000;1347630000;1522680000;2176250000;3648480000;3155210000;3253510000;3361150000;3491020000;4552760000;5473000000;5734000000;5782000000;5333000000;6203000000;5992000000;6063000000;7276000000;7342000000;8784000000;9501000000;8381000000;9201000000;9636000000;11913000000;13957000000;14724000000;14519000000;12495000000;14299000000;13906000000;13308000000;15047000000;18559000000;23195000000;26219355000;26424312000;30882017000;34369315000;25565851000;30616823000;37074972089;
Nicaragua;NIC;71710000;71470000;92880000;110790000;137030000;160290000;181920000;203910000;184650000;176990000;198750000;210440000;218490000;326980000;561680000;516860000;532140000;762010000;596000000;360200000;887000000;999000000;776000000;826000000;848000000;964000000;857000000;827000000;805000000;615000000;638000000;751000000;855000000;744000000;866600000;975000000;1154000000;1450000000;1492000000;1862000000;1805000000;1775000000;1754000000;1879430000;2212280000;2623200000;3026387000;3610600000;4316700000;3489000000;4173200000;5210000000;
Niger;NER;12991500;18849300;27461700;22685600;33623200;37674200;45026800;45990900;41470000;48301600;58384800;54147700;65855100;85793300;96734500;100852000;126147000;196696000;305314000;460969000;594000000;510000000;466000000;324000000;288000000;369000000;368000000;311000000;387000000;363000000;388000000;355000000;479000000;375000000;328000000;374000000;448000000;374000000;471000000;410428000;395238000;412120000;468000000;622000000;750000000;943000000;949000000;1148715000;1696435000;2200000000;2300000000;2400000000;
Nigeria;NGA;604380000;622860000;568820000;579460000;710920000;770420000;717780000;625940000;539560000;696220000;1059100000;1513840000;1504800000;1861850000;2772110000;6041280000;8212990000;11095100000;12821400000;10218400000;16660000000;20877000000;16061000000;12254000000;9364000000;8877000000;4034000000;3912000000;4717000000;4187000000;5627000000;8986000000;8275000000;7508000000;6613000000;8222000000;6438000000;9501000000;9211000000;8588000000;8721000000;11586000000;7547000000;10853000000;14164000000;20754000000;26522541000;34830297000;49950644000;33906282000;44235269000;55000000000;
North America;NAC;22476305360;22035885736;24045776360;25109383896;27762932400;31886134533;37890061290;39676704139;47764593776;52568379810;56730339751;64877286998;78976640745;98007905511;1.45265E+11;1.42125E+11;1.7291E+11;2.02692E+11;2.32549E+11;2.79142E+11;3.1984E+11;3.43685E+11;3.13363E+11;3.35045E+11;4.24567E+11;4.33506E+11;4.68229E+11;5.17455E+11;5.72741E+11;6.13249E+11;6.40826E+11;6.33655E+11;6.83747E+11;7.43007E+11;8.44838E+11;9.39828E+11;9.97752E+11;1.10051E+12;1.15105E+12;1.28034E+12;1.50481E+12;1.40719E+12;1.42848E+12;1.5489E+12;1.8066E+12;2.0561E+12;2.27817E+12;2.41176E+12;2.58966E+12;1.93627E+12;2.37267E+12;2.72879E+12;
Northern Mariana Islands;MNP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;664000000;;;;;;;;
Norway;NOR;1462440000;1616020000;1663900000;1821820000;1983660000;2210180000;2403660000;2747780000;2706340000;2941540000;3702020000;4075170000;4372810000;6289080000;8420480000;9704540000;11120700000;12882700000;11497200000;13706300000;16926000000;15651000000;15477000000;13497000000;13885000000;15556000000;20301000000;22639000000;23220000000;23666000000;27231000000;25572000000;25905000000;23956000000;27307000000;32968400000;35615000000;35708000000;37478000000;34173000000;34392000000;32955000000;34873000000;40055000000;48534000000;55488263000;64260929000;80297406000;90293251000;68968818000;77251682000;90736977133;
Not classified;INX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OECD members;OED;94190773595;99160532430;1.0687E+11;1.17404E+11;1.31826E+11;1.4451E+11;1.59728E+11;1.67903E+11;1.88934E+11;2.17127E+11;2.50161E+11;2.77929E+11;3.30663E+11;4.55743E+11;6.51251E+11;6.57171E+11;7.52459E+11;8.50424E+11;9.83927E+11;1.25833E+12;1.50371E+12;1.44252E+12;1.3392E+12;1.31275E+12;1.43974E+12;1.47724E+12;1.66018E+12;1.96675E+12;2.23245E+12;2.42265E+12;2.79843E+12;2.83708E+12;2.98042E+12;2.85629E+12;3.25238E+12;3.84382E+12;4.03535E+12;4.14153E+12;4.2352E+12;4.46108E+12;5.01621E+12;4.79761E+12;4.95334E+12;5.72648E+12;6.83453E+12;7.636E+12;8.65518E+12;9.7699E+12;1.096E+13;8.2391E+12;9.73287E+12;1.13983E+13;
Oman;OMN;20000000;25000000;12000000;12400000;6720000;8960000;9520000;9941910;9599990;13440000;18240000;33217200;48726700;116061000;392588000;765200000;725246000;874638000;947307000;1246380000;1732000000;2413000000;2868000000;2623000000;2933000000;3364000000;2565000000;1965000000;2342000000;2364000000;2798000000;3327000000;3902000000;4296000000;4014000000;4379000000;4728000000;5191000000;5826000000;4801000000;5131000000;5933000000;6296488947;6801040000;8795579000;8970871000;11038752000;16024707000;23137321000;17936020806;19972691808;23950000000;
Other small states;OSS;350343065.2;366642359.7;390067984.9;418826672.1;457969436.2;500171230.4;524940586.5;557328835.2;564595426.6;612479038.6;655624995.7;785928740.7;1009995737;1408265279;2049515021;2521091815;2639741696;3220547376;3718539486;4376895142;5470649237;5826114878;5336386672;5035946672;4774024621;4342623594;5119585647;6255314879;7305204111;7780625650;8962576420;9112246164;9511732318;9634989754;9866537652;11081833961;11839537039;12703219501;12186528731;12159346065;11711841709;11880419496;11744341348;14965493921;18563628467;19830415688;22818418744;27732612891;34141530015;32454860551;36451508032;42237211295;
